reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/5-500938/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0969/2001,5,02891,,,,UNKNOWN,,
YS-N24/5-500939/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0361/2001,5,,,,,UNKNOWN,,
YS-N24/5-500940/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0615/2001,5,02934,,1070/2934,,UNKNOWN,,
YS-N24/5-500941/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0380/2001,5,,,,,UNKNOWN,,
YS-N24/5-500942/2001,40,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/2-0364/2000,5,,,,,UNKNOWN,,
YS-N24/5-500943/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0630/2001,5,02892,,,,UNKNOWN,,
YS-N24/5-500944/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0135/2001,5,,,,,UNKNOWN,,
YS-N24/5-500945/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0244/2001,5,,,,,UNKNOWN,,
YS-N24/5-500946/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500947/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0772/2001,5,,,,,UNKNOWN,,
YS-N24/5-500948/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0274/2001,5,,,,,UNKNOWN,,
YS-N24/5-500949/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500950/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0457/2001,5,,,,,UNKNOWN,,
YS-N24/5-500951/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,955/0,,UNKNOWN,,
YS-N24/5-500952/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0351/2001,5,02893,,,,UNKNOWN,,
YS-N24/5-500953/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,02666,,416/2666,,UNKNOWN,,
YS-N24/5-500954/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500955/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500956/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/3-0647/2000,5,,,,,UNKNOWN,,
YS-N24/5-500957/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0263/2001,5,,,,,UNKNOWN,,
YS-N24/5-500958/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0275/2001,5,,,,,UNKNOWN,,
YS-N24/5-500959/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0440/2001,5,02940,,,,UNKNOWN,,
YS-N24/5-500960/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500961/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/3-0427/2000,5,,,,,UNKNOWN,,
YS-N24/5-500962/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,361/0,,UNKNOWN,,
YS-N24/5-500963/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0066/2001,5,02941,,1066/2941,,UNKNOWN,,
YS-N24/5-500964/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0060/2001,5,02821,,,,UNKNOWN,,
YS-N24/5-500965/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0534/2001,5,,,,,UNKNOWN,,
YS-N24/5-500966/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0909/2001,5,,,,,UNKNOWN,,
YS-N24/5-500967/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0423/2001,5,,,,,UNKNOWN,,
YS-N24/5-500968/2001,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/3-0442/2000,5,,,,,UNKNOWN,,
YS-N24/5-500969/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0657/2001,5,02736,,,,UNKNOWN,,
YS-N24/5-500970/2001,40,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0167/2001,5,,,,,UNKNOWN,,
YS-N24/5-500971/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0610/2001,5,,,1168/0,,UNKNOWN,,
YS-N24/5-500972/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0502/2001,5,,,,,UNKNOWN,,
YS-N24/5-500973/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0747/2001,5,,,,,UNKNOWN,,
YS-N24/5-500974/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0749/2001,5,,,,,UNKNOWN,,
YS-N24/5-500975/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0265/2001,5,,,,,UNKNOWN,,
YS-N24/5-500976/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0790/2001,5,02771,,,,UNKNOWN,,
YS-N24/5-500977/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0788/2001,5,,,,,UNKNOWN,,
YS-N24/5-500978/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/3-0337/2000,5,,,,,UNKNOWN,,
YS-N24/5-500979/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0456/2001,5,,,,,UNKNOWN,,
YS-N24/5-500980/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0686/2001,5,,,,,UNKNOWN,,
YS-N24/5-500981/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0619/2001,5,,,,,UNKNOWN,,
YS-N24/5-500982/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0618/2001,5,02729,,552/2729,,UNKNOWN,,
YS-N24/5-500983/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0341/2001,5,,,,,UNKNOWN,,
YS-N24/5-500984/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0933/2001,5,,,,,UNKNOWN,,
YS-N24/5-500985/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0428/2001,5,,,,,UNKNOWN,,
YS-N24/5-500986/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0492/2001,5,,,,,UNKNOWN,,
YS-N24/5-500987/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/3-0522/2000,5,,,,,UNKNOWN,,
YS-N24/5-500988/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,02569,,359/2569,,UNKNOWN,,
YS-N24/5-500989/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0876/2001,5,,,545/0,,UNKNOWN,,
YS-N24/5-500990/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0877/2001,5,,,535/0,,UNKNOWN,,
YS-N24/5-500991/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0491/2001,5,,,,,UNKNOWN,,
YS-N24/5-500992/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0400/2001,5,,,,,UNKNOWN,,
YS-N24/5-500993/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0401/2001,5,,,,,UNKNOWN,,
YS-N24/5-500994/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0655/2001,5,02824,,,,UNKNOWN,,
YS-N24/5-500995/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0656/2001,5,02825,,,,UNKNOWN,,
YS-N24/5-500996/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0711/2001,5,,,1062/0,,UNKNOWN,,
YS-N24/5-500997/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0787/2001,5,,,,,UNKNOWN,,
YS-N24/5-500998/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0567/2001,5,,,,,UNKNOWN,,
YS-N24/5-500999/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0701/2001,5,,,,,UNKNOWN,,
YS-N24/5-501000/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-501001/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0310/2001,5,02896,,1072/2896,,UNKNOWN,,
YS-N24/5-501002/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0290/2001,5,02897,,1162/2897,,UNKNOWN,,
YS-N24/5-501003/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0311/2001,5,02826,,,,UNKNOWN,,
YS-N24/5-501004/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0004/2001,5,,,,,UNKNOWN,,
YS-N24/5-501005/2001,40,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0003/2001,5,02463,,,,UNKNOWN,,
YS-N24/5-501006/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0603/2001,5,,,,,UNKNOWN,,
YS-N24/5-501007/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0689/2001,5,02947,,,,UNKNOWN,,
YS-N24/5-501008/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0307/2001,5,02948,,,,UNKNOWN,,
YS-N24/5-501009/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0337/2001,5,02898,,,,UNKNOWN,,
YS-N24/5-501010/2001,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-501011/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0971/2001,5,,,,,UNKNOWN,,
YS-N24/5-501012/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0503/2001,5,02772,,712/2772,,UNKNOWN,,
YS-N24/5-501013/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0692/2001,5,,,,,UNKNOWN,,
YS-N24/5-501014/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0733/2001,5,,,1110/2951,,UNKNOWN,,
YS-N24/5-501015/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0397/2001,5,,,,,UNKNOWN,,
YS-N24/5-501016/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0325/2001,5,02952,,1133/2952,,UNKNOWN,,
YS-N24/5-501017/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0326/2001,5,02900,,1138/2900,,UNKNOWN,,
YS-N24/5-501018/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0382/2001,5,02860,,,,UNKNOWN,,
YS-N24/5-501019/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0541/2001,5,,,,,UNKNOWN,,
YS-N24/5-501020/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0545/2001,5,,,,,UNKNOWN,,
YS-N24/5-501021/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0388/2001,5,,,,,UNKNOWN,,
YS-N24/5-501022/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0528/2001,5,,,,,UNKNOWN,,
YS-N24/5-501023/2001,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,02366,,55/2366,,UNKNOWN,,
YS-N24/5-501024/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0684/2001,5,02830,,,,UNKNOWN,,
YS-N24/5-501025/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0709/2001,5,,,,,UNKNOWN,,
YS-N24/5-501026/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0945/2001,5,02953,,,,UNKNOWN,,
YS-N24/5-501027/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0647/2001,5,,,,,UNKNOWN,,
YS-N24/5-501028/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0654/2001,5,,,,,UNKNOWN,,
YS-N24/5-501029/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0557/2001,5,,,1166/0,,UNKNOWN,,
YS-N24/5-501030/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-501031/2001,40,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0091/2001,5,,,,,UNKNOWN,,
YS-N24/5-501032/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/3-0476/2000,5,02628,,263/2628,,UNKNOWN,,
YS-N24/5-501033/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/3-0492/2000,5,,,,,UNKNOWN,,
YS-N24/5-501034/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0947/2001,5,,,,,UNKNOWN,,
YS-N24/5-501035/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0918/2001,5,,,,,UNKNOWN,,
YS-N24/5-501036/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0620/2001,5,,,,,UNKNOWN,,
YS-N24/5-501037/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0103/2001,5,,,,,UNKNOWN,,
YS-N24/5-501038/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0294/2001,5,,,,,UNKNOWN,,
YS-N24/5-501039/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0699/2001,5,02800,,764/2800,,UNKNOWN,,
YS-N24/5-501040/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0297/2001,5,,,,,UNKNOWN,,
YS-N24/5-501041/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0678/2001,5,,,,,UNKNOWN,,
YS-N24/5-501042/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0881/2001,5,,,,,UNKNOWN,,
YS-N24/5-501043/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0826/2001,5,,,,,UNKNOWN,,
YS-N24/5-501044/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0827/2001,5,,,,,UNKNOWN,,
YS-N24/5-501045/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0825/2001,5,,,1177/0,,UNKNOWN,,
YS-N24/5-501046/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0383/2001,5,02715,,532/2715,,UNKNOWN,,
YS-N24/5-501047/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0809/2001,5,02716,,529/2716,,UNKNOWN,,
YS-N24/5-501048/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-501049/2001,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-501050/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0802/2001,5,,,,,UNKNOWN,,
YS-N24/5-501051/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0547/2001,5,02717,,528/2717,,UNKNOWN,,
YS-N24/5-501052/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0589/2001,5,,,,,UNKNOWN,,
YS-N24/5-501053/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,656/0,,UNKNOWN,,
YS-N24/5-501054/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-501055/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-501056/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,291/0,,UNKNOWN,,
YS-N24/5-501057/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0890/2001,5,,,,,UNKNOWN,,
YS-N24/5-501058/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-501059/2001,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-501060/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0587/2001,5,02955,,,,UNKNOWN,,
